tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2017-580,Australian Open,Hard,,G,20170116,119,104678,29,,Viktor Troicki,R,193,SRB,30.93,106000,,,Damir Dzumhur,R,172,BIH,24.66,6-4 6-4 2-6 2-6 6-3,5,R128,166,14,2,123,79,57,25,23,5,11,1,8,143,80,57,31,22,10,15,35,1225,78,694
2017-580,Australian Open,Hard,,G,20170116,120,106043,,,Diego Sebastian Schwartzman,R,170,ARG,24.42,104655,22,,Pablo Cuevas,R,180,URU,31.04,6-3 6-3 6-0,5,R128,82,6,4,72,42,30,22,12,3,4,7,6,80,44,25,13,12,2,9,54,867,22,1780
2017-580,Australian Open,Hard,,G,20170116,121,104327,,,Steve Darcis,R,178,BEL,32.85,105032,,,Samuel Groth,R,,AUS,29.25,3-6 6-3 6-2 6-2,5,R128,130,3,0,91,58,48,18,17,1,2,19,8,115,63,44,24,17,5,10,71,707,162,355
2017-580,Australian Open,Hard,,G,20170116,122,104312,,,Andreas Seppi,R,190,ITA,32.90,103908,,,Paul Henri Mathieu,R,185,FRA,35.01,6-4 7-6(4) 6-7(3) 7-5,5,R128,185,34,7,159,94,75,38,23,13,14,16,8,148,85,63,38,23,7,10,89,635,75,700
2017-580,Australian Open,Hard,,G,20170116,123,106401,14,,Nick Kyrgios,R,193,AUS,21.72,105671,,,Gastao Elias,R,178,POR,26.15,6-1 6-2 6-2,5,R128,84,8,3,64,37,30,21,12,0,0,4,3,67,34,20,13,11,5,11,13,2460,77,698
2017-580,Australian Open,Hard,,G,20170116,124,104542,12,,Jo Wilfried Tsonga,R,188,FRA,31.75,106329,,,Thiago Monteiro,L,,BRA,22.63,6-1 6-3 6-7(5) 6-2,5,R128,143,20,5,103,49,43,34,18,3,4,4,8,111,60,39,24,18,7,14,12,2505,83,664
2017-580,Australian Open,Hard,,G,20170116,125,105583,,,Dusan Lajovic,R,180,SRB,26.55,103565,,,Stephane Robert,R,185,FRA,36.67,6-3 6-3 6-3,5,R128,119,4,4,96,57,42,17,14,7,9,3,5,100,54,29,23,13,7,13,94,627,55,854
2017-580,Australian Open,Hard,,G,20170116,126,111575,,,Karen Khachanov,R,,RUS,20.66,105173,,,Adrian Mannarino,L,183,FRA,28.55,6-4 3-6 7-6(9) 6-3,5,R128,166,32,4,126,76,66,25,20,5,6,8,1,142,91,65,29,20,7,10,52,875,61,781
2017-580,Australian Open,Hard,,G,20170116,127,106058,23,,Jack Sock,R,185,USA,24.31,105732,,,Pierre Hugues Herbert,R,188,FRA,25.83,6-4 7-6(4) 6-3,5,R128,132,10,6,105,69,56,15,16,5,6,14,4,104,68,49,16,15,9,12,20,1810,73,705
2017-580,Australian Open,Hard,,G,20170116,128,106071,27,,Bernard Tomic,R,193,AUS,24.24,105064,,,Thomaz Bellucci,L,188,BRA,29.05,6-2 6-1 6-4,5,R128,97,12,2,70,44,39,17,13,3,3,10,3,83,53,33,12,12,7,12,27,1420,62,771
2017-580,Australian Open,Hard,,G,20170116,129,103607,,,Victor Estrella,R,173,DOM,36.46,105379,,,Aljaz Bedene,R,181,SLO,27.50,7-6(7) 7-5 0-6 6-3,5,R128,189,4,6,143,99,63,20,20,9,15,10,8,135,73,51,31,19,5,10,103,586,109,547
2017-580,Australian Open,Hard,,G,20170116,130,105554,,,Daniel Evans,R,175,GBR,26.65,105487,,,Facundo Bagnis,L,,ARG,26.89,7-6(8) 6-3 6-1,5,R128,115,14,3,88,53,44,21,14,2,2,11,4,94,50,34,18,14,6,10,51,886,65,739
2017-580,Australian Open,Hard,,G,20170116,131,105227,7,,Marin Cilic,R,198,CRO,28.30,105668,,,Jerzy Janowicz,R,203,POL,26.18,4-6 4-6 6-2 6-2 6-3,5,R128,184,26,8,123,71,60,30,23,2,4,18,7,145,99,63,26,22,6,12,7,3605,273,186
2017-580,Australian Open,Hard,,G,20170116,132,104792,6,,Gael Monfils,R,193,FRA,30.38,106210,,,Jiri Vesely,L,,CZE,23.52,6-2 6-3 6-2,5,R128,92,4,3,71,34,27,26,13,2,3,2,8,75,47,28,11,12,6,12,6,3625,53,873
2017-580,Australian Open,Hard,,G,20170116,133,105238,,,Alexandr Dolgopolov,R,180,UKR,28.19,106432,,,Borna Coric,R,,CRO,20.17,6-3 6-4 3-6 7-6(7),5,R128,177,14,9,132,75,58,29,20,6,9,13,7,134,80,56,26,20,7,11,69,715,59,795
2017-580,Australian Open,Hard,,G,20170116,134,105385,,,Donald Young,L,183,USA,27.49,105341,,,Thomas Fabbiano,R,,ITA,27.64,6-4 7-6(1) 6-4,5,R128,150,8,6,118,67,48,23,16,10,14,1,5,114,65,35,27,16,7,13,85,651,141,427
2017-580,Australian Open,Hard,,G,20170116,135,104259,32,,Philipp Kohlschreiber,R,178,GER,33.25,105932,,,Nikoloz Basilashvili,R,185,RUS,24.90,6-4 3-6 7-6(2) 6-4,5,R128,151,12,4,114,66,51,28,21,4,7,3,2,137,95,64,21,20,3,7,33,1325,92,630
2017-580,Australian Open,Hard,,G,20170116,136,100644,24,,Alexander Zverev,R,198,GER,19.74,104898,,,Robin Haase,R,190,NED,29.78,6-2 3-6 5-7 6-3 6-2,5,R128,174,17,10,144,92,69,24,23,12,16,13,11,140,81,60,24,23,7,14,24,1655,57,808
2017-580,Australian Open,Hard,,G,20170116,137,126207,,,Francis Tiafoe,R,,USA,18.99,105062,,,Mikhail Kukushkin,R,183,KAZ,29.06,6-1 6-7(3) 6-3 6-2,5,R128,157,13,4,114,63,51,28,18,4,5,9,3,111,65,44,22,18,8,14,108,550,98,602
2017-580,Australian Open,Hard,,G,20170116,138,104571,,,Marcos Baghdatis,R,183,CYP,31.58,104022,,,Mikhail Youzhny,R,183,RUS,34.56,6-3 3-0 RET,5,R128,65,4,1,36,17,15,11,6,2,2,1,2,49,31,18,7,6,7,10,36,1210,70,707
2017-580,Australian Open,Hard,,G,20170116,139,104745,9,,Rafael Nadal,L,185,ESP,30.62,104252,,,Florian Mayer,R,190,GER,33.28,6-3 6-4 6-4,5,R128,124,6,0,76,53,41,19,15,0,0,7,1,102,66,41,22,14,9,12,9,3195,49,903
2017-580,Australian Open,Hard,,G,20170116,140,105138,13,,Roberto Bautista Agut,R,183,ESP,28.76,105550,,,Guido Pella,L,185,ARG,26.67,6-3 6-1 6-1,5,R128,83,7,1,60,38,37,12,12,1,1,5,5,67,40,23,8,11,6,12,14,2350,81,685
2017-580,Australian Open,Hard,,G,20170116,141,106415,,,Yoshihito Nishioka,L,,JPN,21.31,106109,,,Alex Bolt,L,,AUS,24.03,6-4 1-6 6-2 6-4,5,R128,150,1,4,115,67,46,26,18,4,7,19,5,118,72,50,20,17,5,10,99,602,632,46
2017-580,Australian Open,Hard,,G,20170116,142,124014,,,Ernesto Escobedo,R,,USA,20.54,106421,,,Daniil Medvedev,R,,RUS,20.93,7-5 4-6 7-6(5) 6-1,5,R128,156,9,3,122,68,52,35,21,4,5,12,9,135,79,61,29,20,7,11,131,455,63,751
2017-580,Australian Open,Hard,,G,20170116,143,103970,21,,David Ferrer,R,175,ESP,34.79,117357,,,Omar Jasika,L,,AUS,19.67,6-3 6-0 6-2,5,R128,85,4,2,67,44,38,11,12,1,1,1,5,68,41,25,9,11,6,12,23,1740,290,172
2017-580,Australian Open,Hard,,G,20170116,144,104468,25,,Gilles Simon,R,183,FRA,32.05,111581,,,Michael Mmoh,R,,USA,19.02,6-1 6-3 6-3,5,R128,110,2,3,83,39,25,31,13,4,5,4,4,77,51,28,10,12,2,8,25,1585,190,297
2017-580,Australian Open,Hard,,G,20170116,145,104297,,,Rogerio Dutra Silva,R,178,BRA,32.95,111577,,,Jared Donaldson,R,,USA,20.27,3-6 0-6 6-1 6-4 6-4,5,R128,185,13,3,130,77,54,26,21,7,12,9,5,132,78,52,29,21,8,13,100,600,101,596
2017-580,Australian Open,Hard,,G,20170116,146,104180,,,Gilles Muller,L,193,LUX,33.69,126203,,,Taylor Harry Fritz,R,,USA,19.22,7-6(6) 7-6(5) 6-3,5,R128,134,30,4,108,70,58,22,17,6,6,12,4,103,70,53,18,16,0,1,28,1415,93,628
2017-580,Australian Open,Hard,,G,20170116,147,105683,3,,Milos Raonic,R,196,CAN,26.06,104460,,,Dustin Brown,R,196,GER,32.11,6-3 6-4 6-2,5,R128,92,18,5,79,50,41,18,14,3,3,3,7,93,55,34,20,13,6,10,3,5290,66,738
2017-580,Australian Open,Hard,,G,20170116,148,106233,8,,Dominic Thiem,R,185,AUT,23.37,105526,,,Jan Lennard Struff,R,,GER,26.73,4-6 6-4 6-4 6-3,5,R128,174,12,9,132,62,52,30,20,8,10,13,10,140,74,59,26,19,14,19,8,3415,58,796
2017-580,Australian Open,Hard,,G,20170116,149,111442,,,Jordan Thompson,R,,AUS,22.74,105311,,,Joao Sousa,R,185,POR,27.80,6-7(2) 4-6 6-3 6-2 6-1,5,R128,201,23,1,146,97,71,26,23,8,11,4,5,132,73,49,31,23,5,13,76,699,37,1135
2017-580,Australian Open,Hard,,G,20170116,150,105332,,,Benoit Paire,R,196,FRA,27.69,103163,,,Tommy Haas,R,188,GER,38.79,7-6(2) 6-4 RET,5,R128,97,22,4,74,43,35,16,11,1,2,4,5,84,45,25,24,11,3,5,47,960,,
2017-580,Australian Open,Hard,,G,20170116,151,104926,,,Fabio Fognini,R,178,ITA,29.65,103852,28,,Feliciano Lopez,L,188,ESP,35.32,7-5 6-3 7-5,5,R128,123,5,3,81,43,38,23,17,0,2,13,8,133,71,48,24,16,22,28,48,945,29,1410
2017-580,Australian Open,Hard,,G,20170116,152,103333,20,,Ivo Karlovic,R,208,CRO,37.88,104547,,,Horacio Zeballos,L,188,ARG,31.72,6-7(6) 3-6 7-5 6-2 22-20,5,R128,314,75,12,213,140,127,44,42,3,4,33,9,237,152,125,49,41,5,9,21,1795,68,725
2017-580,Australian Open,Hard,,G,20170116,153,106225,,,Andrew Whittington,R,,AUS,23.43,106361,,,Adam Pavlasek,R,,CZE,22.28,6-4 4-6 6-2 6-3,5,R128,145,12,10,112,65,49,26,19,5,7,13,3,107,66,47,16,18,3,9,194,289,86,649
2017-580,Australian Open,Hard,,G,20170116,154,103285,,,Radek Stepanek,R,185,CZE,38.14,104098,,,Dmitry Tursunov,R,185,RUS,34.10,6-2 7-6(1) 6-3,5,R128,119,15,4,99,64,51,21,15,4,4,5,5,87,58,39,13,14,5,8,102,595,405,105
2017-580,Australian Open,Hard,,G,20170116,155,105676,11,,David Goffin,R,163,BEL,26.11,124187,,,Reilly Opelka,U,,USA,19.39,6-4 4-6 6-2 4-6 6-4,5,R128,176,13,7,148,79,61,42,24,6,8,21,7,144,85,64,28,24,2,6,11,2750,208,267
2017-580,Australian Open,Hard,,G,20170116,156,105777,15,,Grigor Dimitrov,R,188,BUL,25.67,106331,,,Christopher Oconnell,U,,AUS,22.62,7-6(2) 6-3 6-3,5,R128,121,15,0,81,47,46,21,15,0,0,6,1,110,64,44,23,15,10,13,15,2135,231,228
2017-580,Australian Open,Hard,,G,20170116,157,111202,,,Hyeon Chung,R,,KOR,20.66,105952,,,Renzo Olivo,R,,ARG,24.84,6-2 6-3 6-2,5,R128,105,4,1,69,39,27,21,13,1,2,6,7,80,38,24,16,12,9,16,105,583,79,693
2017-580,Australian Open,Hard,,G,20170116,158,104122,,,Carlos Berlocq,R,183,ARG,33.95,105430,,,Radu Albot,R,,MDA,27.18,6-4 7-6(4) 5-7 7-6(8),5,R128,236,18,5,157,92,70,34,23,8,12,7,2,154,110,74,25,23,5,9,90,632,96,614
2017-580,Australian Open,Hard,,G,20170116,159,104755,18,,Richard Gasquet,R,185,FRA,30.58,106425,,,Blake Mott,U,,AUS,20.74,6-4 6-4 6-2,5,R128,113,2,1,82,53,38,20,14,0,1,7,3,78,49,31,15,14,3,8,18,1885,287,173
2017-580,Australian Open,Hard,,G,20170116,160,105807,30,,Pablo Carreno Busta,R,188,ESP,25.52,105166,,,Peter Polansky,R,180,CAN,28.59,6-0 3-6 3-6 6-2 3-0 RET,5,R128,143,20,8,101,59,49,19,18,3,7,10,5,123,73,41,22,17,13,20,31,1370,132,454
2017-580,Australian Open,Hard,,G,20170116,161,106378,,,Kyle Edmund,R,,GBR,22.02,105053,,,Santiago Giraldo,R,188,COL,29.14,6-2 7-5 6-3,5,R128,110,12,2,78,43,39,20,15,0,1,6,4,85,48,32,17,14,5,10,46,989,91,631
2017-580,Australian Open,Hard,,G,20170116,162,104797,,,Denis Istomin,R,188,UZB,30.36,104471,,,Ivan Dodig,R,183,CRO,32.04,6-1 6-4 3-6 7-5,5,R128,154,14,2,119,78,61,19,19,8,11,7,11,113,65,47,20,19,3,9,117,498,170,336
2017-580,Australian Open,Hard,,G,20170116,163,104925,2,,Novak Djokovic,R,188,SRB,29.66,104269,,,Fernando Verdasco,L,188,ESP,33.17,6-1 7-6(4) 6-2,5,R128,140,2,2,94,58,44,18,14,3,5,5,5,106,55,33,20,13,10,16,2,11780,40,1105
2017-580,Australian Open,Hard,,G,20170116,164,104918,1,,Andy Murray,R,190,GBR,29.68,126094,,,Andrey Rublev,R,,RUS,19.24,6-3 6-0 6-2,5,R64,96,9,2,69,44,34,17,12,0,0,2,3,65,27,19,14,11,1,7,1,12560,152,383
2017-580,Australian Open,Hard,,G,20170116,165,105023,31,,Sam Querrey,R,198,USA,29.28,200282,,,Alex De Minaur,R,,AUS,17.91,7-6(5) 6-0 6-1,5,R64,108,9,9,89,46,43,21,13,3,3,1,4,100,68,44,8,12,8,13,32,1355,301,164
2017-580,Australian Open,Hard,,G,20170116,166,104999,,,Mischa Zverev,L,190,GER,29.40,104545,19,,John Isner,R,206,USA,31.73,6-7(4) 6-7(4) 6-4 7-6(7) 9-7,5,R64,250,22,13,212,128,107,43,31,16,17,33,4,203,143,106,36,31,13,16,50,894,19,1850
2017-580,Australian Open,Hard,,G,20170116,167,104291,,,Malek Jaziri,R,185,TUN,32.99,122330,,,Alexander Bublik,R,,RUS,19.58,6-2 6-3 7-5,5,R64,97,8,4,82,48,34,20,15,7,10,15,4,92,50,30,14,14,4,12,56,824,207,268
2017-580,Australian Open,Hard,,G,20170116,168,104607,10,,Tomas Berdych,R,196,CZE,31.33,105992,,,Ryan Harrison,R,183,USA,24.70,6-3 7-6(6) 6-2,5,R64,125,15,2,75,48,43,16,15,2,3,6,11,129,68,46,22,14,10,15,10,3060,82,664
2017-580,Australian Open,Hard,,G,20170116,169,103819,17,,Roger Federer,R,185,SUI,35.44,111511,,,Noah Rubin,R,,USA,20.90,7-5 6-3 7-6(3),5,R64,123,17,2,112,67,55,25,17,5,6,2,3,102,57,36,28,16,5,8,17,1980,200,274
2017-580,Australian Open,Hard,,G,20170116,170,105041,,,Lukas Lacko,R,185,SVK,29.20,104534,,,Dudi Sela,R,175,ISR,31.79,2-6 6-3 6-2 6-4,5,R64,135,8,1,118,66,45,28,18,8,12,5,5,98,68,42,16,17,5,11,121,486,67,731
2017-580,Australian Open,Hard,,G,20170116,171,105453,5,,Kei Nishikori,R,178,JPN,27.05,104871,,,Jeremy Chardy,R,188,FRA,29.93,6-3 6-4 6-3,5,R64,126,2,0,88,61,41,15,14,6,9,5,5,94,54,32,16,14,11,18,5,5010,72,705
2017-580,Australian Open,Hard,,G,20170116,172,104527,4,,Stanislas Wawrinka,R,183,SUI,31.81,105449,,,Steve Johnson,R,188,USA,27.06,6-3 6-4 6-4,5,R64,111,11,4,88,54,47,19,15,5,5,6,0,93,66,44,14,14,8,11,4,5155,30,1390
2017-580,Australian Open,Hard,,G,20170116,173,104678,29,,Viktor Troicki,R,193,SRB,30.93,103893,,,Paolo Lorenzi,R,183,ITA,35.09,6-3 1-6 7-6(3) 3-6 6-3,5,R64,227,21,6,154,84,65,34,23,12,16,8,8,160,98,68,32,23,8,11,35,1225,43,1033
2017-580,Australian Open,Hard,,G,20170116,174,104327,,,Steve Darcis,R,178,BEL,32.85,106043,,,Diego Sebastian Schwartzman,R,170,ARG,24.42,6-3 6-3 2-6 6-4,5,R64,152,5,0,114,80,57,16,18,5,8,5,5,118,67,46,24,18,5,10,71,707,54,867
2017-580,Australian Open,Hard,,G,20170116,175,104312,,,Andreas Seppi,R,190,ITA,32.90,106401,14,,Nick Kyrgios,R,193,AUS,21.72,1-6 6-7(1) 6-4 6-2 10-8,5,R64,188,16,4,149,85,65,41,28,7,10,28,8,171,118,88,27,27,7,12,89,635,13,2460
2017-580,Australian Open,Hard,,G,20170116,176,104542,12,,Jo Wilfried Tsonga,R,188,FRA,31.75,105583,,,Dusan Lajovic,R,180,SRB,26.55,6-2 6-2 6-3,5,R64,105,15,2,79,45,38,17,13,3,4,1,0,85,57,30,13,12,9,15,12,2505,94,627
2017-580,Australian Open,Hard,,G,20170116,177,106058,23,,Jack Sock,R,185,USA,24.31,111575,,,Karen Khachanov,R,,RUS,20.66,6-3 6-4 6-4,5,R64,134,7,5,107,63,51,20,15,8,9,10,6,111,58,41,22,14,11,15,20,1810,52,875
2017-580,Australian Open,Hard,,G,20170116,178,106071,27,,Bernard Tomic,R,193,AUS,24.24,103607,,,Victor Estrella,R,173,DOM,36.46,7-5 7-6(4) 4-6 7-6(5),5,R64,200,19,2,134,96,77,21,23,3,5,13,7,164,104,77,31,23,6,8,27,1420,103,586
2017-580,Australian Open,Hard,,G,20170116,179,105554,,,Daniel Evans,R,175,GBR,26.65,105227,7,,Marin Cilic,R,198,CRO,28.30,3-6 7-5 6-3 6-3,5,R64,177,5,7,143,84,58,30,20,16,19,14,4,110,63,44,24,19,8,14,51,886,7,3605
2017-580,Australian Open,Hard,,G,20170116,180,104792,6,,Gael Monfils,R,193,FRA,30.38,105238,,,Alexandr Dolgopolov,R,180,UKR,28.19,6-3 6-4 1-6 6-0,5,R64,116,17,5,92,62,49,11,16,3,6,6,5,123,72,48,19,16,13,19,6,3625,69,715
2017-580,Australian Open,Hard,,G,20170116,181,104259,32,,Philipp Kohlschreiber,R,178,GER,33.25,105385,,,Donald Young,L,183,USA,27.49,7-5 6-3 6-0,5,R64,111,3,3,77,43,33,23,14,4,5,5,2,93,62,30,15,13,5,12,33,1325,85,651
2017-580,Australian Open,Hard,,G,20170116,182,100644,24,,Alexander Zverev,R,198,GER,19.74,126207,,,Francis Tiafoe,R,,USA,18.99,6-2 6-3 6-4,5,R64,116,9,6,99,55,41,26,14,5,5,4,2,83,55,34,16,13,4,8,24,1655,108,550
2017-580,Australian Open,Hard,,G,20170116,183,104745,9,,Rafael Nadal,L,185,ESP,30.62,104571,,,Marcos Baghdatis,R,183,CYP,31.58,6-3 6-1 6-3,5,R64,132,5,0,80,64,46,10,13,4,5,7,4,98,53,33,16,12,10,16,9,3195,36,1210
2017-580,Australian Open,Hard,,G,20170116,184,105138,13,,Roberto Bautista Agut,R,183,ESP,28.76,106415,,,Yoshihito Nishioka,L,,JPN,21.31,6-2 6-3 6-3,5,R64,129,9,1,77,63,41,6,13,6,10,2,3,118,71,35,19,13,12,21,14,2350,99,602
2017-580,Australian Open,Hard,,G,20170116,185,103970,21,,David Ferrer,R,175,ESP,34.79,124014,,,Ernesto Escobedo,R,,USA,20.54,2-6 6-4 6-4 6-2,5,R64,166,6,7,141,84,58,30,18,11,13,7,3,121,68,48,27,18,10,14,23,1740,131,455
2017-580,Australian Open,Hard,,G,20170116,186,104468,25,,Gilles Simon,R,183,FRA,32.05,104297,,,Rogerio Dutra Silva,R,178,BRA,32.95,6-4 6-1 6-1,5,R64,96,3,5,67,47,41,10,12,2,2,1,3,81,50,29,13,12,5,11,25,1585,100,600
2017-580,Australian Open,Hard,,G,20170116,187,105683,3,,Milos Raonic,R,196,CAN,26.06,104180,,,Gilles Muller,L,193,LUX,33.69,6-3 6-4 7-6(4),5,R64,119,21,3,95,61,51,20,16,4,4,7,1,93,65,44,18,15,5,7,3,5290,28,1415
2017-580,Australian Open,Hard,,G,20170116,188,106233,8,,Dominic Thiem,R,185,AUT,23.37,111442,,,Jordan Thompson,R,,AUS,22.74,6-2 6-1 6-7(6) 6-4,5,R64,163,12,4,113,66,54,27,19,4,5,5,1,123,67,40,30,18,10,17,8,3415,76,699
2017-580,Australian Open,Hard,,G,20170116,189,105332,,,Benoit Paire,R,196,FRA,27.69,104926,,,Fabio Fognini,R,178,ITA,29.65,7-6(3) 4-6 6-3 3-6 6-3,5,R64,208,21,10,176,96,70,36,25,10,16,2,6,160,92,56,41,24,8,14,47,960,48,945
2017-580,Australian Open,Hard,,G,20170116,190,103333,20,,Ivo Karlovic,R,208,CRO,37.88,106225,,,Andrew Whittington,R,,AUS,23.43,6-4 6-4 6-4,5,R64,120,19,7,92,52,44,23,15,5,5,5,6,92,46,35,23,15,7,10,21,1795,194,289
2017-580,Australian Open,Hard,,G,20170116,191,105676,11,,David Goffin,R,163,BEL,26.11,103285,,,Radek Stepanek,R,185,CZE,38.14,6-4 6-0 6-3,5,R64,104,7,4,80,44,32,23,13,4,5,3,9,79,46,27,12,12,6,13,11,2750,102,595
2017-580,Australian Open,Hard,,G,20170116,192,105777,15,,Grigor Dimitrov,R,188,BUL,25.67,111202,,,Hyeon Chung,R,,KOR,20.66,1-6 6-4 6-4 6-4,5,R64,156,12,4,117,76,52,22,19,10,15,7,4,104,71,53,11,18,5,10,15,2135,105,583
2017-580,Australian Open,Hard,,G,20170116,193,104755,18,,Richard Gasquet,R,185,FRA,30.58,104122,,,Carlos Berlocq,R,183,ARG,33.95,6-1 6-1 6-1,5,R64,105,2,5,71,39,29,21,11,2,2,2,1,72,38,20,11,10,6,13,18,1885,90,632
2017-580,Australian Open,Hard,,G,20170116,194,105807,30,,Pablo Carreno Busta,R,188,ESP,25.52,106378,,,Kyle Edmund,R,,GBR,22.02,6-2 6-4 6-2,5,R64,106,7,0,89,58,46,16,13,6,6,6,6,79,42,31,14,13,3,8,31,1370,46,989
2017-580,Australian Open,Hard,,G,20170116,195,104797,,,Denis Istomin,R,188,UZB,30.36,104925,2,,Novak Djokovic,R,188,SRB,29.66,7-6(8) 5-7 2-6 7-6(5) 6-4,5,R64,288,17,3,194,134,94,27,27,9,15,14,9,185,107,77,43,27,10,14,117,498,2,11780
2017-580,Australian Open,Hard,,G,20170116,196,104918,1,,Andy Murray,R,190,GBR,29.68,105023,31,,Sam Querrey,R,198,USA,29.28,6-4 6-2 6-4,5,R32,119,8,2,86,56,43,15,14,2,3,5,2,87,53,30,18,14,3,8,1,12560,32,1355
2017-580,Australian Open,Hard,,G,20170116,197,104999,,,Mischa Zverev,L,190,GER,29.40,104291,,,Malek Jaziri,R,185,TUN,32.99,6-1 4-6 6-3 6-0,5,R32,141,7,3,88,52,37,20,16,1,4,4,6,123,69,42,19,16,12,21,50,894,56,824
2017-580,Australian Open,Hard,,G,20170116,198,103819,17,,Roger Federer,R,185,SUI,35.44,104607,10,,Tomas Berdych,R,196,CZE,31.33,6-2 6-4 6-4,5,R32,90,8,2,70,41,39,17,14,0,0,13,3,81,51,43,9,14,1,5,17,1980,10,3060
2017-580,Australian Open,Hard,,G,20170116,199,105453,5,,Kei Nishikori,R,178,JPN,27.05,105041,,,Lukas Lacko,R,185,SVK,29.20,6-4 6-4 6-4,5,R32,131,5,3,76,46,38,20,15,1,2,12,1,106,60,46,15,15,5,9,5,5010,121,486
2017-580,Australian Open,Hard,,G,20170116,200,104527,4,,Stanislas Wawrinka,R,183,SUI,31.81,104678,29,,Viktor Troicki,R,193,SRB,30.93,3-6 6-2 6-2 7-6(7),5,R32,152,16,4,117,71,52,24,19,4,9,7,8,122,70,48,20,18,6,13,4,5155,35,1225
2017-580,Australian Open,Hard,,G,20170116,201,104312,,,Andreas Seppi,R,190,ITA,32.90,104327,,,Steve Darcis,R,178,BEL,32.85,4-6 6-4 7-6(1) 7-6(2),5,R32,187,11,5,131,72,60,31,22,3,7,8,4,131,74,55,28,22,2,6,89,635,71,707
2017-580,Australian Open,Hard,,G,20170116,202,104542,12,,Jo Wilfried Tsonga,R,188,FRA,31.75,106058,23,,Jack Sock,R,185,USA,24.31,7-6(4) 7-5 6-7(8) 6-3,5,R32,213,23,5,155,101,81,29,23,5,6,7,5,166,94,71,35,22,8,11,12,2505,20,1810
2017-580,Australian Open,Hard,,G,20170116,203,105554,,,Daniel Evans,R,175,GBR,26.65,106071,27,,Bernard Tomic,R,193,AUS,24.24,7-5 7-6(2) 7-6(3),5,R32,168,9,2,134,75,55,33,18,7,10,20,1,114,82,60,13,18,2,6,51,886,27,1420
2017-580,Australian Open,Hard,,G,20170116,204,104792,6,,Gael Monfils,R,193,FRA,30.38,104259,32,,Philipp Kohlschreiber,R,178,GER,33.25,6-3 7-6(1) 6-4,5,R32,115,8,4,97,68,52,11,16,3,6,3,2,80,52,36,14,15,1,6,6,3625,33,1325
2017-580,Australian Open,Hard,,G,20170116,205,104745,9,,Rafael Nadal,L,185,ESP,30.62,100644,24,,Alexander Zverev,R,198,GER,19.74,4-6 6-3 6-7(5) 6-3 6-2,5,R32,245,11,4,150,113,82,23,24,5,7,19,11,172,108,77,27,24,11,16,9,3195,24,1655
2017-580,Australian Open,Hard,,G,20170116,206,105138,13,,Roberto Bautista Agut,R,183,ESP,28.76,103970,21,,David Ferrer,R,175,ESP,34.79,7-5 6-7(6) 7-6(3) 6-4,5,R32,242,5,5,182,106,70,40,23,15,20,1,6,151,81,51,38,23,7,14,14,2350,23,1740
2017-580,Australian Open,Hard,,G,20170116,207,105683,3,,Milos Raonic,R,196,CAN,26.06,104468,25,,Gilles Simon,R,183,FRA,32.05,6-2 7-6(5) 3-6 6-3,5,R32,154,21,3,112,74,53,23,19,3,6,0,3,109,83,58,10,19,2,7,3,5290,25,1585
2017-580,Australian Open,Hard,,G,20170116,208,106233,8,,Dominic Thiem,R,185,AUT,23.37,105332,,,Benoit Paire,R,196,FRA,27.69,6-1 4-6 6-4 6-4,5,R32,143,10,3,128,85,53,25,19,12,17,10,9,110,52,41,19,18,3,11,8,3415,47,960
2017-580,Australian Open,Hard,,G,20170116,209,105676,11,,David Goffin,R,163,BEL,26.11,103333,20,,Ivo Karlovic,R,208,CRO,37.88,6-3 6-2 6-4,5,R32,87,3,3,66,39,37,19,14,0,0,25,3,78,58,42,7,13,3,7,11,2750,21,1795
2017-580,Australian Open,Hard,,G,20170116,210,105777,15,,Grigor Dimitrov,R,188,BUL,25.67,104755,18,,Richard Gasquet,R,185,FRA,30.58,6-3 6-2 6-4,5,R32,122,11,4,95,69,57,9,14,6,7,3,4,82,49,28,16,13,4,9,15,2135,18,1885
2017-580,Australian Open,Hard,,G,20170116,211,104797,,,Denis Istomin,R,188,UZB,30.36,105807,30,,Pablo Carreno Busta,R,188,ESP,25.52,6-4 4-6 6-4 4-6 6-2,5,R32,207,16,2,141,93,70,27,24,9,12,5,5,151,86,59,34,24,2,7,117,498,31,1370
2017-580,Australian Open,Hard,,G,20170116,212,104999,,,Mischa Zverev,L,190,GER,29.40,104918,1,,Andy Murray,R,190,GBR,29.68,7-5 5-7 6-2 6-4,5,R16,213,7,2,137,91,60,21,21,8,13,10,6,145,95,62,18,21,9,17,50,894,1,12560
